workflow_id,title,specialty_id,specialty_name,semantic_aliases_count,matching_terms_count,supporting_terms_count,chips_count,has_autofill,has_source_history_draft,has_scribe_clean_history_template,history_placeholder_count,has_exam_details,has_investigation_options,has_plan_options,has_medication_options,review_required,safety_note,risk_level,risk_reasons,matching_readiness_status,matching_readiness_reasons,scribe_readiness_status,reviewed_by,review_type,date_reviewed,blockers,missing_fields
"msk-knee-swelling-review","Knee swelling review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-kyphosis-posture-concern","Kyphosis posture concern","msk_orthopedics","MSK / Orthopedics","2","2","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-ligament-sprain-follow-up","Ligament sprain follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-meniscal-symptom-documentation","Meniscal symptom documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-mobility-aid-documentation","Mobility aid documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-muscle-strain","Muscle strain","msk_orthopedics","MSK / Orthopedics","2","2","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-neuropathic-foot-symptom-documentation","Neuropathic foot symptom documentation","msk_orthopedics","MSK / Orthopedics","3","3","139","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-orthopedic-referral-documentation","Orthopedic referral documentation","msk_orthopedics","MSK / Orthopedics","0","1","139","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"msk-orthopedic-second-opinion-documentation","Orthopedic second opinion documentation","msk_orthopedics","MSK / Orthopedics","3","3","139","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-osteoarthritis-follow-up","Osteoarthritis follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-osteoporosis-follow-up","Osteoporosis follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-pain-score-functional-review","Pain score functional review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-patellofemoral-pain-follow-up","Patellofemoral pain follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-pediatric-limp-follow-up","Pediatric limp follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-physiotherapy-progress-review","Physiotherapy progress review","msk_orthopedics","MSK / Orthopedics","2","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-plantar-fasciitis-follow-up","Plantar fasciitis follow-up","msk_orthopedics","MSK / Orthopedics","0","1","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"msk-post-arthroscopy-follow-up","Post-arthroscopy follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-post-cast-removal-review","Post-cast removal review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-post-fall-msk-review","Post-fall MSK review","msk_orthopedics","MSK / Orthopedics","2","2","147","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-post-injection-msk-review","Post-injection MSK review","msk_orthopedics","MSK / Orthopedics","2","2","147","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-post-operative-orthopedic-wound-review","Post-operative orthopedic wound review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-post-trauma-pain-follow-up","Post-trauma pain follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","urgent","title keyword: trauma","needs_cleanup","matching terms are sparse | semantic aliases are sparse | urgent workflow requires cautious matching","needs_review","","","","Clinician review required by source data | High-risk workflow requires manual review",""
"msk-pre-operative-orthopedic-assessment","Pre-operative orthopedic assessment","msk_orthopedics","MSK / Orthopedics","0","1","139","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"msk-prosthesis-discomfort-documentation","Prosthesis discomfort documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-return-to-sport-review","Return-to-sport review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-rotator-cuff-symptom-review","Rotator cuff symptom review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-sciatica-follow-up","Sciatica follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-scoliosis-follow-up","Scoliosis follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-shin-splints-documentation","Shin splints documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-shoulder-impingement-review","Shoulder impingement review","msk_orthopedics","MSK / Orthopedics","2","2","146","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-splint-check-documentation","Splint check documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-sports-injury-review","Sports injury review","msk_orthopedics","MSK / Orthopedics","2","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-stress-injury-concern","Stress injury concern","msk_orthopedics","MSK / Orthopedics","2","2","137","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-tendon-pain","Tendon pain","msk_orthopedics","MSK / Orthopedics","2","2","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-tennis-elbow-follow-up","Tennis elbow follow-up","msk_orthopedics","MSK / Orthopedics","1","2","145","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-thigh-pain","Thigh pain","msk_orthopedics","MSK / Orthopedics","2","2","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-thumb-base-pain","Thumb base pain","msk_orthopedics","MSK / Orthopedics","2","2","139","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-trigger-finger-documentation","Trigger finger documentation","msk_orthopedics","MSK / Orthopedics","3","3","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-work-related-msk-pain","Work-related MSK pain","msk_orthopedics","MSK / Orthopedics","2","2","140","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"msk-wrist-pain","Wrist pain","msk_orthopedics","MSK / Orthopedics","2","2","138","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-balance-problem-documentation","Balance problem documentation","neurology_outpatient","Neurology outpatient","3","3","134","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-carpal-tunnel-neurology-review","Carpal tunnel neurology review","neurology_outpatient","Neurology outpatient","2","2","142","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-chronic-fatigue-neurological-review","Chronic fatigue neurological review","neurology_outpatient","Neurology outpatient","2","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-cognitive-decline-caregiver-discussion","Cognitive decline caregiver discussion","neurology_outpatient","Neurology outpatient","2","2","136","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-cognitive-screening-documentation","Cognitive screening documentation","neurology_outpatient","Neurology outpatient","3","3","134","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-dizziness-neurology-review","Dizziness neurology review","neurology_outpatient","Neurology outpatient","2","2","142","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-driving-advice-documentation-neurological","Driving advice documentation neurological","neurology_outpatient","Neurology outpatient","0","1","135","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"neuro-dystonia-documentation","Dystonia documentation","neurology_outpatient","Neurology outpatient","3","3","133","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-eeg-result-review","EEG result review","neurology_outpatient","Neurology outpatient","2","2","145","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"neuro-epilepsy-medication-review","Epilepsy medication review","neurology_outpatient","Neurology outpatient","0","1","143","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
