"pilot_id","micro_review_id","workflow_id","item_id","candidate_id","item_category","original_item_text","proposed_source_id","evidence_section_id","evidence_heading","evidence_locator","evidence_summary","support_classification","uae_applicability","safety_review_required","clinician_decision","revised_item_wording","clinician_comment","source_recheck_required","safety_escalation_required","reviewer_name","reviewer_professional_role","reviewer_registration_or_licence_identifier","review_date","decision_status","schema_version"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--matching-alias--alias-26","","aliases_and_matching_terms","upper respiratory tract infection","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--matching-alias--alias-27","","aliases_and_matching_terms","resp infection","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s1","","chips","fever","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s2","","chips","cough","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s3","","chips","sore throat","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s4","","chips","runny nose","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s5","","chips","nasal congestion","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s6","","chips","body aches","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s7","","chips","chills","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s8","","chips","headache","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s9","","chips","fatigue","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s10","","chips","decreased appetite","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-symptoms--gp-fever-urti-s11","","chips","sneezing","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n12","","chips","no shortness of breath","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n13","","chips","no chest pain","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n14","","chips","no neck stiffness","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n15","","chips","no persistent vomiting","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n16","","chips","no confusion","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n17","","chips","no rash","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n18","","chips","no ear pain","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-relevant-negatives--gp-fever-urti-n19","","chips","no urinary symptoms","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e20","","chips","afebrile","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e21","","chips","febrile","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e22","","chips","throat congested","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e23","","chips","tonsils normal","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e24","","chips","tonsillar exudate","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e25","","chips","cervical lymphadenopathy","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e26","","chips","chest clear on auscultation","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e27","","chips","wheezes","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e28","","chips","no respiratory distress","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e29","","chips","hydration adequate","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-exam-findings--gp-fever-urti-e30","","chips","decreased skin turgor","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r31","","chips","breathing difficulty","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r32","","chips","persistent high fever","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r33","","chips","confusion","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r34","","chips","neck stiffness","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r35","","chips","dehydration","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r36","","chips","immunocompromised state","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-red-flags--gp-fever-urti-r37","","chips","petechial rash","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p38","","chips","supportive care discussed","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p39","","chips","hydration advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p40","","chips","rest advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p41","","chips","antipyretic use as per clinician plan","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p42","","chips","return precautions discussed","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-plan-phrases--gp-fever-urti-p43","","chips","sick leave advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-follow-up--gp-fever-urti-f44","","chips","3 days if not improving","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--chip-follow-up--gp-fever-urti-f45","","chips","sooner if worsening","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-default-duration-options--default-duration-options-1","","speed_preset","today","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-default-duration-options--default-duration-options-2","","speed_preset","1-3 days","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-default-duration-options--default-duration-options-3","","speed_preset","3-7 days","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-default-duration-options--default-duration-options-4","","speed_preset","more than 1 week","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-symptoms--prechecked-symptoms-1","","speed_preset","fever","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-symptoms--prechecked-symptoms-2","","speed_preset","cough","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-symptoms--prechecked-symptoms-3","","speed_preset","sore throat","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-1","","speed_preset","no shortness of breath","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-2","","speed_preset","no chest pain","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-3","","speed_preset","no neck stiffness","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-exam-findings--prechecked-exam-findings-1","","speed_preset","afebrile","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-exam-findings--prechecked-exam-findings-2","","speed_preset","febrile","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-exam-findings--prechecked-exam-findings-3","","speed_preset","throat congested","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-plan-phrases--prechecked-plan-phrases-1","","speed_preset","supportive care discussed","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-plan-phrases--prechecked-plan-phrases-2","","speed_preset","hydration advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-plan-phrases--prechecked-plan-phrases-3","","speed_preset","rest advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-follow-up--prechecked-follow-up-1","","speed_preset","3 days if not improving","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--preset-prechecked-follow-up--prechecked-follow-up-2","","speed_preset","sooner if worsening","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--history-draft--default-history-draft","","history_draft","Patient presents with fever and upper respiratory tract symptoms for [duration]. [Cough/nasal congestion/sore throat status]. [Associated symptoms if any]. [Relevant negatives reviewed]. [Additional history].","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--temperature","","exam_prompts","Documented if assessed or measured. Temperature documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--heart-rate","","exam_prompts","Documented if assessed or measured. Heart rate documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--respiratory-rate","","exam_prompts","Documented if assessed or measured. Respiratory rate documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--oxygen-saturation","","exam_prompts","Documented if assessed or measured. Oxygen saturation documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--general-appearance","","exam_prompts","Documented if assessed or measured. General appearance documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--hydration-status","","exam_prompts","Documented if assessed or measured. Hydration status documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--oropharynx","","exam_prompts","Documented if assessed or measured. Oropharyngeal examination documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--tonsillar-status","","exam_prompts","Documented if assessed or measured. Tonsillar appearance documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--cervical-lymphadenopathy","","exam_prompts","Documented if assessed or measured. Cervical lymphadenopathy documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--chest-auscultation","","exam_prompts","Documented if assessed or measured. Chest auscultation documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--chest-wall","","exam_prompts","Documented if assessed or measured. Chest wall examination documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--rash","","exam_prompts","Documented if assessed or measured. Skin rash documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--examination-prompt--meningeal-signs","","exam_prompts","Documented if assessed or measured. Meningeal signs documented.","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--investigation-documentation-option--1-1-temperature-recorded","","investigation_options","Reviewed if relevant. Reviewed. Clinician-entered Temperature recorded.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--investigation-documentation-option--2-1-cbc-reviewed","","investigation_options","Reviewed if relevant. Reviewed. Clinician-entered CBC reviewed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--investigation-documentation-option--2-2-crp-reviewed","","investigation_options","Reviewed if relevant. Reviewed. Clinician-entered CRP reviewed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--investigation-documentation-option--2-3-rapid-test-reviewed","","investigation_options","Reviewed if relevant. Reviewed. Clinician-entered Rapid test result reviewed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--investigation-documentation-option--3-1-chest-imaging-reviewed","","investigation_options","Reviewed if relevant. Reviewed. Clinician-entered Chest imaging reviewed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--1-1-gp-fever-urti-supportive-advice","","plan_options","Supportive care advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--1-2-gp-fever-urti-hydration-rest","","plan_options","Hydration and rest advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--1-3-gp-fever-urti-salt-gargle","","plan_options","Salt water gargle/rinse advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--2-1-gp-fever-urti-antipyretic","","plan_options","Antipyretic plan documented if clinician decided.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--2-2-gp-fever-urti-antibiotic","","plan_options","Antibiotic plan documented if clinician decided.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--3-1-gp-fever-urti-return-precautions","","plan_options","Return precautions documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--plan-documentation-option--4-1-gp-fever-urti-follow-up","","plan_options","Follow-up arranged documented if clinician decided.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--1-1-gp-fever-urti-supportive-advice","","medication_options","Supportive care advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--1-2-gp-fever-urti-hydration","","medication_options","Hydration advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--1-3-gp-fever-urti-rest","","medication_options","Rest advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--1-4-gp-fever-urti-salt-gargle","","medication_options","Salt water gargle/rinse advice documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--2-1-gp-fever-urti-antipyretic","","medication_options","Antipyretic plan documented if decided by clinician.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--2-2-gp-fever-urti-antibiotic","","medication_options","Antibiotic plan documented if decided by clinician.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--3-1-gp-fever-urti-return-precautions","","medication_options","Return precautions documented if discussed.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--4-1-gp-fever-urti-follow-up-3d","","medication_options","Follow-up in 3 days if not improving.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-fever-urti","gp-fever-urti--medication-documentation-option--4-2-gp-fever-urti-follow-up-sooner","","medication_options","Sooner if symptoms worsen.","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","peds-fever","peds-fever--workflow-presentation--chief-complaint","cand-3cfb1baec2252d982eee7a96","workflow_identity","Fever","dha-telehealth-fever-children-v2-2024","dha-fever-child-v2-background","1. Background","pages 7–8","Defines pediatric fever assessment context and the importance of age, measurement site, appearance, persistence, and underlying disease.","contextual_support","uae_specific: Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","peds-fever","peds-fever--legacy-diagnosis-label--diagnosis","","workflow_identity","Viral fever","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","peds-fever","peds-fever--matching-alias--alias-1","cand-bb4d58cb5541434346fae627","aliases_and_matching_terms","Fever","dha-telehealth-fever-children-v2-2024","dha-fever-child-v2-background","1. Background","pages 7–8","Defines pediatric fever assessment context and the importance of age, measurement site, appearance, persistence, and underlying disease.","contextual_support","uae_specific: Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","peds-fever","peds-fever--matching-alias--alias-2","cand-0b787e950db278ac3a88ae81","aliases_and_matching_terms","pyrexia","dha-telehealth-fever-children-v2-2024","dha-fever-child-v2-background","1. Background","pages 7–8","Defines pediatric fever assessment context and the importance of age, measurement site, appearance, persistence, and underlying disease.","contextual_support","uae_specific: Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.","false","","","","","","","","","","pending_clinician_review","1.0.0"
