"workflow_number","workflow_id","workflow_title","specialty","item_id","item_category","item_type","item_text","activation_state","current_evidence_status","currently_associated_source_ids","current_uae_applicability_status","safety_classification","clinician_review_required","safety_review_required","candidate_count","candidate_evidence_links"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--investigation-documentation-option--1-2-lft-gp-dyslipidemia-followup","investigation_options","investigation_documentation_option","Reviewed if relevant. Reviewed. Clinician-entered Liver function reviewed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","1","[{""workflow_id"":""gp-dyslipidemia-followup"",""item_id"":""gp-dyslipidemia-followup--investigation-documentation-option--1-2-lft-gp-dyslipidemia-followup"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-statin-monitoring"",""heading"":""Appendix 2 — statin monitoring"",""locator"":""page 15""},""concise_evidence_summary"":""Links statin review to documented ALT and cholesterol or lipid results before clinician prescribing decisions."",""exact_relationship"":""The exact statin-monitoring section supports these lipid and liver-result items only as clinician-reviewed documentation."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":true,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--investigation-documentation-option--1-3-glucose-gp-dyslipidemia-followup","investigation_options","investigation_documentation_option","Reviewed if relevant. Reviewed. Clinician-entered HbA1c or glucose reviewed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--plan-documentation-option--1-1-lifestyle-gp-dyslipidemia-followup","plan_options","plan_documentation_option","Lifestyle advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--plan-documentation-option--2-1-adherence-gp-dyslipidemia-followup","plan_options","plan_documentation_option","Medication adherence documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--plan-documentation-option--2-2-review-gp-dyslipidemia-followup","plan_options","plan_documentation_option","Medication review documented if clinician decided.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"17","gp-dyslipidemia-followup","Dyslipidemia follow-up","General Medicine / GP","gp-dyslipidemia-followup--plan-documentation-option--3-1-fup-gp-dyslipidemia-followup","plan_options","plan_documentation_option","Follow-up documented if arranged.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--workflow-presentation--chief-complaint","workflow_identity","workflow_presentation","Lab result review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--workflow-presentation--chief-complaint"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--legacy-diagnosis-label--diagnosis","workflow_identity","legacy_diagnosis_label","Various","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-1","aliases_and_matching_terms","matching_alias","Lab result review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-1"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-2","aliases_and_matching_terms","matching_alias","test results","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-3","aliases_and_matching_terms","matching_alias","blood work review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-3"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-4","aliases_and_matching_terms","matching_alias","lab follow-up","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-4"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-5","aliases_and_matching_terms","matching_alias","investigation results","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-6","aliases_and_matching_terms","matching_alias","Laboratory results review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-6"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-7","aliases_and_matching_terms","matching_alias","laboratory investigation","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-8","aliases_and_matching_terms","matching_alias","lab review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-8"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-9","aliases_and_matching_terms","matching_alias","Investigation results review","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-10","aliases_and_matching_terms","matching_alias","lab results discussion","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-10"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-11","aliases_and_matching_terms","matching_alias","diagnostic tests review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-12","aliases_and_matching_terms","matching_alias","blood panel","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-13","aliases_and_matching_terms","matching_alias","Blood work review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-13"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-14","aliases_and_matching_terms","matching_alias","CBC review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-15","aliases_and_matching_terms","matching_alias","biochemistry review","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--matching-alias--alias-16","aliases_and_matching_terms","matching_alias","lab report discussion","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--matching-alias--alias-16"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-symptoms--gp-lab-result-review-s1","chips","chip_symptoms","reason for testing","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-symptoms--gp-lab-result-review-s2","chips","chip_symptoms","current symptoms","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-symptoms--gp-lab-result-review-s3","chips","chip_symptoms","medication changes since labs","optional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--chip-symptoms--gp-lab-result-review-s3"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":true,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-exam-findings--gp-lab-result-review-e4","chips","chip_exam_findings","vitals reviewed","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-red-flags--gp-lab-result-review-r5","chips","chip_red_flags","abnormal critical results","optional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-red-flags--gp-lab-result-review-r6","chips","chip_red_flags","significantly abnormal results","optional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-red-flags--gp-lab-result-review-r7","chips","chip_red_flags","trend worsening","optional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
